leaid	FIPST	STNAME	LEANAME07	cbsaID07	cbsaNAME07	cbsaAREA07
2920880	29	Missouri	MIDDLE GROVE C-1	O	O	30.823140879
2920940	29	Missouri	MILAN C-2	O	O	264.18294062
2921000	29	Missouri	MILLER R-II	O	O	196.2231937
2921030	29	Missouri	MIRABILE C-1	28140	Kansas City, MO-KS Metropolitan Statistical Area	31.672735549
2921060	29	Missouri	MISSOURI CITY 56	28140	Kansas City, MO-KS Metropolitan Statistical Area	9.2549278221
2921100	29	Missouri	MOBERLY	O	O	0.1775046834
2921100	29	Missouri	MOBERLY	33620	Moberly, MO Micropolitan Statistical Area	74.325708459
2921120	29	Missouri	MONETT R-I	O	O	69.598129798
2921150	29	Missouri	HIGH POINT R-III	27620	Jefferson City, MO Metropolitan Statistical Area	46.673135551
2921180	29	Missouri	MONITEAU CO. R-V	O	O	0.7369713682
2921180	29	Missouri	MONITEAU CO. R-V	27620	Jefferson City, MO Metropolitan Statistical Area	45.848432888
2921210	29	Missouri	MONROE CITY R-I	O	O	115.42124326
2921210	29	Missouri	MONROE CITY R-I	25300	Hannibal, MO Micropolitan Statistical Area	173.83767801
2921330	29	Missouri	MONTGOMERY CO. R-II	41180	St. Louis, MO-IL Metropolitan Statistical Area	11.494116189
2921330	29	Missouri	MONTGOMERY CO. R-II	27620	Jefferson City, MO Metropolitan Statistical Area	18.73854319
2921330	29	Missouri	MONTGOMERY CO. R-II	O	O	287.15802351
2921360	29	Missouri	MONTROSE R-XIV	O	O	76.260186148
2921420	29	Missouri	SCOTT CO. CENTRAL	43460	Sikeston, MO Micropolitan Statistical Area	62.590666829
2921480	29	Missouri	MOUND CITY R-II	O	O	120.68978235
2921510	29	Missouri	MOUNTAIN GROVE R-III	O	O	268.32683202
2921540	29	Missouri	MOUNTAIN VIEW-BIRCH TREE R-III	48460	West Plains, MO Micropolitan Statistical Area	102.718518
2921540	29	Missouri	MOUNTAIN VIEW-BIRCH TREE R-III	O	O	176.86483644
2921600	29	Missouri	MT. VERNON R-V	O	O	137.66299921
2921660	29	Missouri	NORTHEAST NODAWAY CO. R-V	O	O	9.5364221765
2921660	29	Missouri	NORTHEAST NODAWAY CO. R-V	32340	Maryville, MO Micropolitan Statistical Area	104.65289608
2921690	29	Missouri	NORTH NODAWAY CO. R-VI	32340	Maryville, MO Micropolitan Statistical Area	130.19175996
2921720	29	Missouri	NAYLOR R-II	38740	Poplar Bluff, MO Micropolitan Statistical Area	6.0368766187
2921720	29	Missouri	NAYLOR R-II	O	O	71.133690195
2921750	29	Missouri	NEELYVILLE R-IV	O	O	2.0091139418
2921750	29	Missouri	NEELYVILLE R-IV	38740	Poplar Bluff, MO Micropolitan Statistical Area	164.08514325
2921810	29	Missouri	NEOSHO R-V	22220	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	51.00550852
2921810	29	Missouri	NEOSHO R-V	27900	Joplin, MO Metropolitan Statistical Area	170.86010514
2921840	29	Missouri	NEVADA R-V	O	O	355.41741506
2921875	29	Missouri	NEW BLOOMFIELD R-III	27620	Jefferson City, MO Metropolitan Statistical Area	103.63266316
2921880	29	Missouri	MACON CO. R-IV	O	O	158.41330385
2921940	29	Missouri	NEW FRANKLIN R-I	17860	Columbia, MO Metropolitan Statistical Area	108.3494993
2921960	29	Missouri	NEW HAVEN	41180	St. Louis, MO-IL Metropolitan Statistical Area	18.958343822
2922110	29	Missouri	NEW YORK R-IV	28140	Kansas City, MO-KS Metropolitan Statistical Area	39.330871803
2922140	29	Missouri	NEWBURG R-II	22780	Fort Leonard Wood, MO Micropolitan Statistical Area	2.3360471168
2922140	29	Missouri	NEWBURG R-II	40620	Rolla, MO Micropolitan Statistical Area	134.43606148
2922470	29	Missouri	NEWTOWN-HARRIS R-III	O	O	89.171436316
2922500	29	Missouri	NIANGUA R-V	44180	Springfield, MO Metropolitan Statistical Area	71.672441726
2922530	29	Missouri	NIXA R-II	14700	Branson, MO Micropolitan Statistical Area	6.6983785253
2922530	29	Missouri	NIXA R-II	44180	Springfield, MO Metropolitan Statistical Area	48.24081849
2922560	29	Missouri	NODAWAY-HOLT R-VII	41140	St. Joseph, MO-KS Metropolitan Statistical Area	9.7792410621
2922560	29	Missouri	NODAWAY-HOLT R-VII	O	O	57.644531944
2922560	29	Missouri	NODAWAY-HOLT R-VII	32340	Maryville, MO Micropolitan Statistical Area	136.49799574
2922620	29	Missouri	NORBORNE R-VIII	28140	Kansas City, MO-KS Metropolitan Statistical Area	1.9083080694
2922620	29	Missouri	NORBORNE R-VIII	O	O	108.16549806
2922650	29	Missouri	NORMANDY	41180	St. Louis, MO-IL Metropolitan Statistical Area	9.6123572773
2922710	29	Missouri	NORTH ANDREW CO. R-VI	41140	St. Joseph, MO-KS Metropolitan Statistical Area	131.84491974
2922740	29	Missouri	NORTH CALLAWAY CO. R-I	17860	Columbia, MO Metropolitan Statistical Area	1.3285096302
2922740	29	Missouri	NORTH CALLAWAY CO. R-I	33020	Mexico, MO Micropolitan Statistical Area	14.38060215
2922740	29	Missouri	NORTH CALLAWAY CO. R-I	27620	Jefferson City, MO Metropolitan Statistical Area	301.9015034
2922770	29	Missouri	NORTH HARRISON R-III	O	O	190.8958945
2922800	29	Missouri	NORTH KANSAS CITY 74	28140	Kansas City, MO-KS Metropolitan Statistical Area	85.195147236
2922830	29	Missouri	NORTH PLATTE CO. R-I	41140	St. Joseph, MO-KS Metropolitan Statistical Area	15.640053545
2922830	29	Missouri	NORTH PLATTE CO. R-I	28140	Kansas City, MO-KS Metropolitan Statistical Area	96.17725835
2922860	29	Missouri	NORTHEAST RANDOLPH CO. R-IV	33620	Moberly, MO Micropolitan Statistical Area	102.73202617
2922890	29	Missouri	NORTHWEST R-I	41180	St. Louis, MO-IL Metropolitan Statistical Area	123.69003679
2922920	29	Missouri	NORTHWESTERN R-I	O	O	192.16477644
2922950	29	Missouri	NORWOOD R-I	O	O	85.81943121
2922980	29	Missouri	ADAIR CO. R-I	28860	Kirksville, MO Micropolitan Statistical Area	151.26700008
2923010	29	Missouri	OAK GROVE R-VI	47660	Warrensburg, MO Micropolitan Statistical Area	1.534568886
2923010	29	Missouri	OAK GROVE R-VI	28140	Kansas City, MO-KS Metropolitan Statistical Area	43.330963696
2923040	29	Missouri	OAK HILL R-I	O	O	141.59934911
2923070	29	Missouri	OAK RIDGE R-VI	O	O	2.572640491
2923070	29	Missouri	OAK RIDGE R-VI	16020	Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area	83.909380661
2923100	29	Missouri	ODESSA R-VII	47660	Warrensburg, MO Micropolitan Statistical Area	10.131201766
2923100	29	Missouri	ODESSA R-VII	28140	Kansas City, MO-KS Metropolitan Statistical Area	164.68445568
2923130	29	Missouri	ORAN R-III	43460	Sikeston, MO Micropolitan Statistical Area	58.232755519
2923160	29	Missouri	ORCHARD FARM R-V	41180	St. Louis, MO-IL Metropolitan Statistical Area	121.80885471
2923190	29	Missouri	SOUTH HOLT CO. R-I	O	O	167.86206616
2923220	29	Missouri	ORRICK R-XI	28140	Kansas City, MO-KS Metropolitan Statistical Area	71.678924381
2923250	29	Missouri	OSBORN R-O	28140	Kansas City, MO-KS Metropolitan Statistical Area	24.24875482
2923250	29	Missouri	OSBORN R-O	41140	St. Joseph, MO-KS Metropolitan Statistical Area	29.932331347
2923270	29	Missouri	OSCEOLA	O	O	151.52719009
2923310	29	Missouri	OTTERVILLE R-VI	O	O	82.529850717
2923340	29	Missouri	GASCONADE CO. R-II	27620	Jefferson City, MO Metropolitan Statistical Area	2.6505470296
2923340	29	Missouri	GASCONADE CO. R-II	41180	St. Louis, MO-IL Metropolitan Statistical Area	78.352763797
2923340	29	Missouri	GASCONADE CO. R-II	O	O	273.74497488
2923370	29	Missouri	THORNFIELD R-I	O	O	106.33686681
2923400	29	Missouri	LUTIE R-VI	O	O	80.064200684
2923430	29	Missouri	OZARK R-VI	44180	Springfield, MO Metropolitan Statistical Area	90.033158069
2923460	29	Missouri	MERAMEC VALLEY R-III	41180	St. Louis, MO-IL Metropolitan Statistical Area	112.16262508
2923490	29	Missouri	PALMYRA R-I	39500	Quincy, IL-MO Micropolitan Statistical Area	0.0759439812
2923490	29	Missouri	PALMYRA R-I	25300	Hannibal, MO Micropolitan Statistical Area	191.85100896
2923530	29	Missouri	PARIS R-II	33020	Mexico, MO Micropolitan Statistical Area	6.270386967
2923530	29	Missouri	PARIS R-II	O	O	259.28540634
2923550	29	Missouri	PARK HILL	28140	Kansas City, MO-KS Metropolitan Statistical Area	71.183585793
2923580	29	Missouri	PARKWAY C-2	41180	St. Louis, MO-IL Metropolitan Statistical Area	68.45001444
2923640	29	Missouri	MEADOW HEIGHTS R-II	16020	Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area	194.74748493
2923670	29	Missouri	PATTONSBURG R-II	41140	St. Joseph, MO-KS Metropolitan Statistical Area	4.7090480728
2923670	29	Missouri	PATTONSBURG R-II	O	O	114.58475754
2923700	29	Missouri	PATTONVILLE R-III	41180	St. Louis, MO-IL Metropolitan Statistical Area	24.863268478
2923730	29	Missouri	RAYMORE-PECULIAR R-II	28140	Kansas City, MO-KS Metropolitan Statistical Area	94.589251379
2923760	29	Missouri	NORTH PEMISCOT CO. R-I	O	O	175.20835618
2923780	29	Missouri	PEMISCOT CO. SPEC. SCH. DIST.	N	N	-2
2923790	29	Missouri	PEMISCOT CO. R-III	O	O	48.312112257
2924530	29	Missouri	PERRY CO. 32	16020	Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area	1.2063403383
2924530	29	Missouri	PERRY CO. 32	O	O	406.28411251
2924690	29	Missouri	PETTIS CO. R-XII	42740	Sedalia, MO Micropolitan Statistical Area	23.783343012
2925080	29	Missouri	PHELPS CO. R-III	22780	Fort Leonard Wood, MO Micropolitan Statistical Area	1.467245022
2925080	29	Missouri	PHELPS CO. R-III	40620	Rolla, MO Micropolitan Statistical Area	140.17676066
2925110	29	Missouri	PIERCE CITY R-VI	27900	Joplin, MO Metropolitan Statistical Area	27.128545769
2925110	29	Missouri	PIERCE CITY R-VI	O	O	95.771267666
2925140	29	Missouri	PIKE CO. R-III	41180	St. Louis, MO-IL Metropolitan Statistical Area	39.12161678
2925140	29	Missouri	PIKE CO. R-III	O	O	137.47847442
2925170	29	Missouri	PILOT GROVE C-4	42740	Sedalia, MO Micropolitan Statistical Area	0.2845210094
2925170	29	Missouri	PILOT GROVE C-4	O	O	111.60080085
2925210	29	Missouri	PLATO R-V	22780	Fort Leonard Wood, MO Micropolitan Statistical Area	37.967808345
2925210	29	Missouri	PLATO R-V	30060	Lebanon, MO Micropolitan Statistical Area	96.038504426
2925210	29	Missouri	PLATO R-V	O	O	170.51282361
2925230	29	Missouri	PLATTE CO. R-III	28140	Kansas City, MO-KS Metropolitan Statistical Area	98.727060125
2925290	29	Missouri	CLINTON CO. R-III	28140	Kansas City, MO-KS Metropolitan Statistical Area	143.74144822
2925330	29	Missouri	PLEASANT HILL R-III	28140	Kansas City, MO-KS Metropolitan Statistical Area	74.396959368
2925350	29	Missouri	PLEASANT HOPE R-VI	44180	Springfield, MO Metropolitan Statistical Area	88.877473564
2925410	29	Missouri	POLO R-VII	28140	Kansas City, MO-KS Metropolitan Statistical Area	93.284871976
2925450	29	Missouri	POPLAR BLUFF R-I	38740	Poplar Bluff, MO Micropolitan Statistical Area	209.98985285
2925500	29	Missouri	POTOSI R-III	22100	Farmington, MO Micropolitan Statistical Area	1.8970775154
2925500	29	Missouri	POTOSI R-III	41180	St. Louis, MO-IL Metropolitan Statistical Area	287.3938358
2925530	29	Missouri	PRAIRIE HOME R-V	27620	Jefferson City, MO Metropolitan Statistical Area	24.748744782
2925530	29	Missouri	PRAIRIE HOME R-V	O	O	77.773010531
2925590	29	Missouri	PRINCETON R-V	O	O	308.70283762
2925620	29	Missouri	PURDY R-II	O	O	74.795774729
2925640	29	Missouri	PUTNAM CO. R-I	O	O	505.17057106
2925650	29	Missouri	PUXICO R-VIII	O	O	148.64993081
2925710	29	Missouri	RALLS CO. R-II	O	O	31.994119278
2925710	29	Missouri	RALLS CO. R-II	25300	Hannibal, MO Micropolitan Statistical Area	274.67684715
2926040	29	Missouri	RAYMONDVILLE R-VII	O	O	86.891220345
2926070	29	Missouri	RAYTOWN C-2	28140	Kansas City, MO-KS Metropolitan Statistical Area	32.03251405
2926160	29	Missouri	REEDS SPRING R-IV	O	O	16.709178961
2926160	29	Missouri	REEDS SPRING R-IV	14700	Branson, MO Micropolitan Statistical Area	135.85353832
2926190	29	Missouri	RENICK R-V	33620	Moberly, MO Micropolitan Statistical Area	46.855610142
2926220	29	Missouri	REPUBLIC R-III	44180	Springfield, MO Metropolitan Statistical Area	100.3120443
2926260	29	Missouri	REVERE C-3	22800	Fort Madison-Keokuk, IA-MO Micropolitan Statistical Area	87.508685368
2926310	29	Missouri	RICH HILL R-IV	O	O	19.048588642
2926310	29	Missouri	RICH HILL R-IV	28140	Kansas City, MO-KS Metropolitan Statistical Area	154.93340857
2926370	29	Missouri	RICHARDS R-V	48460	West Plains, MO Micropolitan Statistical Area	80.477878276
2926400	29	Missouri	RICHLAND R-I	O	O	133.51605451
2926430	29	Missouri	RICHLAND R-IV	30060	Lebanon, MO Micropolitan Statistical Area	17.592598112
2926430	29	Missouri	RICHLAND R-IV	22780	Fort Leonard Wood, MO Micropolitan Statistical Area	27.301673598
2926430	29	Missouri	RICHLAND R-IV	O	O	48.305402187
2926480	29	Missouri	RICHMOND R-XVI	28140	Kansas City, MO-KS Metropolitan Statistical Area	194.30074309
2926490	29	Missouri	RIDGEWAY R-V	O	O	66.824226213
2926550	29	Missouri	RIPLEY CO. R-III	O	O	91.48267714
2926580	29	Missouri	RIPLEY CO. R-IV	O	O	166.32149454
2926610	29	Missouri	RISCO R-II	O	O	76.216408725
2926640	29	Missouri	RITENOUR	41180	St. Louis, MO-IL Metropolitan Statistical Area	10.529470407
2926670	29	Missouri	RIVERVIEW GARDENS	41180	St. Louis, MO-IL Metropolitan Statistical Area	9.4479379827
2926760	29	Missouri	SPECL. SCH. DST. ST. LOUIS CO.	N	N	-2
2926790	29	Missouri	ROCK PORT R-II	O	O	217.94041208
2926850	29	Missouri	ROCKWOOD R-VI	41180	St. Louis, MO-IL Metropolitan Statistical Area	153.75374365
2926890	29	Missouri	ROLLA 31	O	O	8.8424123973
2926890	29	Missouri	ROLLA 31	40620	Rolla, MO Micropolitan Statistical Area	196.49897374
2926940	29	Missouri	ROSCOE C-1	O	O	66.216953901
2926970	29	Missouri	COLE CO. R-I	27620	Jefferson City, MO Metropolitan Statistical Area	110.92791511
2927060	29	Missouri	ST. JOSEPH	41140	St. Joseph, MO-KS Metropolitan Statistical Area	132.21318554
2927090	29	Missouri	SALEM R-80	O	O	106.23275938
2927330	29	Missouri	HARDEMAN R-X	O	O	5.7196697436
2927330	29	Missouri	HARDEMAN R-X	32180	Marshall, MO Micropolitan Statistical Area	53.402824646
2927450	29	Missouri	OREARVILLE R-IV	32180	Marshall, MO Micropolitan Statistical Area	59.745825077
2927520	29	Missouri	SALISBURY R-IV	17860	Columbia, MO Metropolitan Statistical Area	10.169918934
2927520	29	Missouri	SALISBURY R-IV	33620	Moberly, MO Micropolitan Statistical Area	37.615757679
2927520	29	Missouri	SALISBURY R-IV	O	O	237.86367891
2927540	29	Missouri	SARCOXIE R-II	O	O	14.399830424
2927540	29	Missouri	SARCOXIE R-II	27900	Joplin, MO Metropolitan Statistical Area	81.652955149
2927570	29	Missouri	SAVANNAH R-III	41140	St. Joseph, MO-KS Metropolitan Statistical Area	202.48764589
2927600	29	Missouri	NORTHEAST VERNON CO. R-I	O	O	163.06071959
2927630	29	Missouri	SCHOOL OF THE OSAGE R-II	O	O	135.09980896
2927660	29	Missouri	SCHUYLER CO. R-I	O	O	8.4769122482
2927660	29	Missouri	SCHUYLER CO. R-I	28860	Kirksville, MO Micropolitan Statistical Area	307.30184734
2927830	29	Missouri	SEDALIA 200	42740	Sedalia, MO Micropolitan Statistical Area	84.437661101
2927870	29	Missouri	SENATH-HORNERSVILLE C-8	28380	Kennett, MO Micropolitan Statistical Area	208.647542
2927900	29	Missouri	SENECA R-VII	22220	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	9.8977960516
2927900	29	Missouri	SENECA R-VII	27900	Joplin, MO Metropolitan Statistical Area	83.743418116
2927930	29	Missouri	SEYMOUR R-II	44180	Springfield, MO Metropolitan Statistical Area	120.15012154
2928080	29	Missouri	SHAWNEE R-III	O	O	59.150819232
2928110	29	Missouri	SHELBY CO. R-IV	O	O	293.76234484
2928140	29	Missouri	NORTH SHELBY	O	O	255.95594343
2928170	29	Missouri	SHELDON R-VIII	O	O	71.709224908
2928200	29	Missouri	SHELL KNOB 78	14700	Branson, MO Micropolitan Statistical Area	15.067032357
2928200	29	Missouri	SHELL KNOB 78	O	O	34.458398649
2928260	29	Missouri	SIKESTON R-6	O	O	18.757683433
2928260	29	Missouri	SIKESTON R-6	43460	Sikeston, MO Micropolitan Statistical Area	48.389511457
2928290	29	Missouri	SILEX R-I	O	O	6.8840739803
2928290	29	Missouri	SILEX R-I	41180	St. Louis, MO-IL Metropolitan Statistical Area	132.51449736
2928360	29	Missouri	SLATER	32180	Marshall, MO Micropolitan Statistical Area	38.364453426
2928380	29	Missouri	SMITHTON R-VI	O	O	16.064823466
2928380	29	Missouri	SMITHTON R-VI	42740	Sedalia, MO Micropolitan Statistical Area	109.04238244
2928410	29	Missouri	SMITHVILLE R-II	28140	Kansas City, MO-KS Metropolitan Statistical Area	78.543428
2928430	29	Missouri	SOUTH CALLAWAY CO. R-II	27620	Jefferson City, MO Metropolitan Statistical Area	192.46436702
2928470	29	Missouri	SOUTH IRON CO. R-I	O	O	215.44777505
2928500	29	Missouri	SOUTH NODAWAY CO. R-IV	41140	St. Joseph, MO-KS Metropolitan Statistical Area	0.2170149051
2928500	29	Missouri	SOUTH NODAWAY CO. R-IV	32340	Maryville, MO Micropolitan Statistical Area	90.071511528
2928530	29	Missouri	SOUTH PEMISCOT CO. R-V	O	O	90.638295235
2928560	29	Missouri	SOUTHERN BOONE CO. R-I	17860	Columbia, MO Metropolitan Statistical Area	122.57400227
2928590	29	Missouri	SOUTHERN REYNOLDS CO. R-II	O	O	331.95297855
2928620	29	Missouri	SOUTHLAND C-9	28380	Kennett, MO Micropolitan Statistical Area	55.634427264
2928680	29	Missouri	SOUTHWEST LIVINGSTON CO. R-I	28140	Kansas City, MO-KS Metropolitan Statistical Area	1.0279541836
2928680	29	Missouri	SOUTHWEST LIVINGSTON CO. R-I	O	O	110.03782025
2928710	29	Missouri	SOUTHWEST R-V	22220	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	28.9075988
2928710	29	Missouri	SOUTHWEST R-V	O	O	112.65933124
2928740	29	Missouri	SPARTA R-III	44180	Springfield, MO Metropolitan Statistical Area	66.17214018
2928770	29	Missouri	SPICKARD R-II	O	O	44.88689909
2928800	29	Missouri	SPOKANE R-VII	14700	Branson, MO Micropolitan Statistical Area	6.3907064434
2928800	29	Missouri	SPOKANE R-VII	44180	Springfield, MO Metropolitan Statistical Area	74.664803466
2928860	29	Missouri	SPRINGFIELD R-XII	44180	Springfield, MO Metropolitan Statistical Area	136.65124781
2928920	29	Missouri	ST. CHARLES R-VI	41180	St. Louis, MO-IL Metropolitan Statistical Area	17.787335694
2928950	29	Missouri	FRANCIS HOWELL R-III	41180	St. Louis, MO-IL Metropolitan Statistical Area	157.53152215
2929100	29	Missouri	ST. CLAIR R-XIII	41180	St. Louis, MO-IL Metropolitan Statistical Area	111.07427139
2929130	29	Missouri	ST. ELIZABETH R-IV	O	O	83.914052111
2929170	29	Missouri	CENTRAL R-III	O	O	9.5769478469
2929170	29	Missouri	CENTRAL R-III	22100	Farmington, MO Micropolitan Statistical Area	40.361850325
2929250	29	Missouri	ST. JAMES R-I	O	O	47.341016252
2929250	29	Missouri	ST. JAMES R-I	40620	Rolla, MO Micropolitan Statistical Area	168.94194992
2929280	29	Missouri	ST. LOUIS CITY	41180	St. Louis, MO-IL Metropolitan Statistical Area	61.834603481
2929340	29	Missouri	STANBERRY R-II	32340	Maryville, MO Micropolitan Statistical Area	12.865063081
2929340	29	Missouri	STANBERRY R-II	O	O	138.8364533
2929370	29	Missouri	STE. GENEVIEVE CO. R-II	O	O	340.53849053
2929430	29	Missouri	STEELVILLE R-III	O	O	275.48415282
2929470	29	Missouri	STET R-XV	O	O	28.830465624
2929470	29	Missouri	STET R-XV	28140	Kansas City, MO-KS Metropolitan Statistical Area	49.162999597
2929490	29	Missouri	STEWARTSVILLE C-2	28140	Kansas City, MO-KS Metropolitan Statistical Area	22.751939005
2929490	29	Missouri	STEWARTSVILLE C-2	41140	St. Joseph, MO-KS Metropolitan Statistical Area	29.795852336
2929520	29	Missouri	STOCKTON R-I	O	O	309.12932647
2929580	29	Missouri	STOUTLAND R-II	30060	Lebanon, MO Micropolitan Statistical Area	81.153576001
2929580	29	Missouri	STOUTLAND R-II	O	O	83.053713762
2929610	29	Missouri	MORGAN CO. R-I	O	O	257.60937889
2929640	29	Missouri	STRAFFORD R-VI	44180	Springfield, MO Metropolitan Statistical Area	75.061217658
2929670	29	Missouri	STRASBURG C-3	28140	Kansas City, MO-KS Metropolitan Statistical Area	31.581464856
2929700	29	Missouri	STURGEON R-V	33620	Moberly, MO Micropolitan Statistical Area	22.739007285
2929700	29	Missouri	STURGEON R-V	33020	Mexico, MO Micropolitan Statistical Area	27.457469687
2929700	29	Missouri	STURGEON R-V	17860	Columbia, MO Metropolitan Statistical Area	48.338375699
2929730	29	Missouri	SUCCESS R-VI	O	O	94.534492824
2929760	29	Missouri	SULLIVAN	O	O	31.587847125
2929760	29	Missouri	SULLIVAN	41180	St. Louis, MO-IL Metropolitan Statistical Area	94.057157794
2929810	29	Missouri	SUMMERSVILLE R-II	O	O	355.93374487
2929820	29	Missouri	SUNRISE R-IX	22100	Farmington, MO Micropolitan Statistical Area	3.7520525192
2929820	29	Missouri	SUNRISE R-IX	41180	St. Louis, MO-IL Metropolitan Statistical Area	36.307945828
