leaid	FIPST	STNAME	LEANAME07	nectaID07	nectaNAME07	nectaAREA07
4827450	48	Texas	LIBERTY ISD	O	O	130.20723146
4827510	48	Texas	LINDALE ISD	O	O	158.88850527
4827540	48	Texas	LINDEN-KILDARE CISD	O	O	273.44135957
4827570	48	Texas	LINDSAY ISD	O	O	40.851367265
4827600	48	Texas	LINGLEVILLE ISD	O	O	125.63461645
4827630	48	Texas	LIPAN ISD	O	O	115.2477552
4827690	48	Texas	LITTLE CYPRESS-MAURICEVILLE CISD	O	O	97.057946601
4827720	48	Texas	LITTLE ELM ISD	O	O	26.712846932
4827750	48	Texas	LITTLEFIELD ISD	O	O	220.86259241
4827780	48	Texas	LIVINGSTON ISD	O	O	309.57369455
4827810	48	Texas	LLANO ISD	O	O	891.33614094
4827870	48	Texas	LOCKHART ISD	O	O	335.21156855
4827890	48	Texas	LOCKNEY ISD	O	O	251.8787423
4827930	48	Texas	LOHN ISD	O	O	169.5484732
4827960	48	Texas	LOMETA ISD	O	O	246.93908582
4827990	48	Texas	LONDON ISD	O	O	86.817629271
4828020	48	Texas	LONE OAK ISD	O	O	84.305013768
4828110	48	Texas	LONGVIEW ISD	O	O	106.23292
4828140	48	Texas	LOOP ISD	O	O	214.90566134
4828170	48	Texas	LORAINE ISD	O	O	164.04217201
4828200	48	Texas	LORENA ISD	O	O	60.6778487
4828230	48	Texas	LORENZO ISD	O	O	223.39817752
4828290	48	Texas	LOS FRESNOS CISD	O	O	304.99868146
4828350	48	Texas	LOUISE ISD	O	O	171.85903525
4828380	48	Texas	LOVEJOY ISD	O	O	16.606044507
4828410	48	Texas	LOVELADY ISD	O	O	324.22847828
4828500	48	Texas	LUBBOCK ISD	O	O	86.290746907
4828530	48	Texas	LUEDERS-AVOCA ISD	O	O	236.46939329
4828550	48	Texas	LUFKIN ISD	O	O	159.06730803
4828590	48	Texas	LULING ISD	O	O	115.20288897
4828620	48	Texas	LYFORD CISD	O	O	286.82518606
4828650	48	Texas	LYTLE ISD	O	O	43.595552566
4828680	48	Texas	MABANK ISD	O	O	112.5989688
4828710	48	Texas	MADISONVILLE CISD	O	O	410.16714865
4828740	48	Texas	MAGNOLIA ISD	O	O	151.95363067
4828780	48	Texas	MALAKOFF ISD	O	O	95.395000286
4828800	48	Texas	MALONE ISD	O	O	44.517122087
4828830	48	Texas	MALTA ISD	O	O	16.64046706
4828890	48	Texas	MANOR ISD	O	O	87.028813261
4828920	48	Texas	MANSFIELD ISD	O	O	91.213818365
4828980	48	Texas	MARATHON ISD	O	O	2027.5970533
4829010	48	Texas	MARBLE FALLS ISD	O	O	283.3097914
4829040	48	Texas	MARFA ISD	O	O	3046.7256814
4829070	48	Texas	MARIETTA ISD	O	O	28.209407148
4829100	48	Texas	MARION ISD	O	O	83.756620108
4829130	48	Texas	MARLIN ISD	O	O	299.56456555
4829160	48	Texas	MARSHALL ISD	O	O	346.7177956
4829190	48	Texas	MART ISD	O	O	156.95629014
4829220	48	Texas	MARTINS MILL ISD	O	O	63.683391197
4829250	48	Texas	MARTINSVILLE ISD	O	O	65.898307637
4829280	48	Texas	MASON ISD	O	O	990.74520924
4829370	48	Texas	MATAGORDA ISD	O	O	62.593937115
4829400	48	Texas	MATHIS ISD	O	O	155.58981354
4829460	48	Texas	MAUD ISD	O	O	35.967592514
4829520	48	Texas	MAY ISD	O	O	204.69339009
4829580	48	Texas	MAYPEARL ISD	O	O	78.251455219
4829670	48	Texas	MCALLEN ISD	O	O	35.399150498
4829700	48	Texas	MCCAMEY ISD	O	O	413.97978485
4829760	48	Texas	MCDADE ISD	O	O	65.019757234
4829820	48	Texas	MCGREGOR ISD	O	O	82.722288289
4829850	48	Texas	MCKINNEY ISD	O	O	107.1225469
4829880	48	Texas	MCLEAN ISD	O	O	359.66430192
4829910	48	Texas	MCLEOD ISD	O	O	33.042676646
4829940	48	Texas	MCMULLEN COUNTY ISD	O	O	1138.9067876
4830000	48	Texas	MEADOW ISD	O	O	155.91522856
4830030	48	Texas	MEDINA ISD	O	O	305.58507568
4830060	48	Texas	MEDINA VALLEY ISD	O	O	287.53086732
4830120	48	Texas	MELISSA ISD	O	O	30.851417844
4830180	48	Texas	MEMPHIS ISD	O	O	650.476469
4830210	48	Texas	MENARD ISD	O	O	867.40559377
4830250	48	Texas	MERCEDES ISD	O	O	44.922355625
4830300	48	Texas	MERIDIAN ISD	O	O	142.74707875
4830340	48	Texas	MERKEL ISD	O	O	277.51371705
4830360	48	Texas	IRION COUNTY ISD	O	O	1051.5634022
4830390	48	Texas	MESQUITE ISD	O	O	54.799195981
4830420	48	Texas	MEXIA ISD	O	O	166.21942187
4830450	48	Texas	MEYERSVILLE ISD	O	O	96.820489516
4830480	48	Texas	MIAMI ISD	O	O	777.91626988
4830570	48	Texas	MIDLAND ISD	O	O	767.33575715
4830600	48	Texas	MIDLOTHIAN ISD	O	O	110.79715157
4830640	48	Texas	MIDWAY ISD	O	O	85.939936401
4830660	48	Texas	MIDWAY ISD	O	O	256.20421832
4830690	48	Texas	MILANO ISD	O	O	135.20958282
4830720	48	Texas	MILDRED ISD	O	O	64.615880074
4830750	48	Texas	MILES ISD	O	O	141.44526731
4830780	48	Texas	MILFORD ISD	O	O	59.876658888
4830810	48	Texas	MILLER GROVE ISD	O	O	66.299272815
4830870	48	Texas	MILLSAP ISD	O	O	93.137145037
4830930	48	Texas	MINEOLA ISD	O	O	88.491087217
4830950	48	Texas	MINERAL WELLS ISD	O	O	127.88330332
4831040	48	Texas	MISSION CISD	O	O	41.590827062
4831170	48	Texas	MONAHANS-WICKETT-PYOTE ISD	O	O	499.85335144
4831200	48	Texas	MONTAGUE ISD	O	O	22.183110887
4831230	48	Texas	MONTE ALTO ISD	O	O	42.528829477
4831260	48	Texas	MONTGOMERY ISD	O	O	213.98230223
4831290	48	Texas	MOODY ISD	O	O	97.270690443
4831320	48	Texas	MORAN ISD	O	O	207.04719636
4831380	48	Texas	MORGAN ISD	O	O	60.067418073
4831410	48	Texas	MORGAN MILL ISD	O	O	74.029395117
4831470	48	Texas	MORTON ISD	O	O	231.21851839
4831500	48	Texas	MOTLEY COUNTY ISD	O	O	1018.3796076
4831560	48	Texas	MOULTON ISD	O	O	110.8811508
4831620	48	Texas	MOUNT CALM ISD	O	O	47.153404186
4831650	48	Texas	MOUNT ENTERPRISE ISD	O	O	76.336205805
4831760	48	Texas	MOUNT PLEASANT ISD	O	O	219.21175581
4831770	48	Texas	MOUNT VERNON ISD	O	O	241.9329773
4831860	48	Texas	MUENSTER ISD	O	O	190.14907675
4831890	48	Texas	MULESHOE ISD	O	O	467.83849809
4831920	48	Texas	MULLIN ISD	O	O	244.46037704
4831950	48	Texas	MUMFORD ISD	O	O	39.977361285
4831970	48	Texas	MUNDAY CISD	O	O	195.056791
4832010	48	Texas	MURCHISON ISD	O	O	12.282944168
4832090	48	Texas	NACOGDOCHES ISD	O	O	222.61956503
4832130	48	Texas	NATALIA ISD	O	O	40.800675524
4832160	48	Texas	NAVARRO ISD	O	O	85.825481045
4832190	48	Texas	NAVASOTA ISD	O	O	363.06558177
4832220	48	Texas	NAZARETH ISD	O	O	108.0920317
4832250	48	Texas	NECHES ISD	O	O	81.676841746
4832280	48	Texas	NEDERLAND ISD	O	O	17.533750736
4832310	48	Texas	NEEDVILLE ISD	O	O	197.71187975
4832340	48	Texas	NEW BOSTON ISD	O	O	104.90329183
4832370	48	Texas	NEW BRAUNFELS ISD	O	O	75.313132339
4832400	48	Texas	NEW CANEY ISD	O	O	86.214170876
4832430	48	Texas	NEW DEAL ISD	O	O	120.134318
4832460	48	Texas	NEW DIANA ISD	O	O	52.355893541
4832490	48	Texas	NEW HOME ISD	O	O	135.34421434
4832610	48	Texas	NEW SUMMERFIELD ISD	O	O	57.270044494
4832640	48	Texas	NEW WAVERLY ISD	O	O	101.40593238
4832700	48	Texas	NEWCASTLE ISD	O	O	213.70790946
4832730	48	Texas	NEWTON ISD	O	O	392.53728318
4832740	48	Texas	NIXON-SMILEY CISD	O	O	371.30097514
4832790	48	Texas	NOCONA ISD	O	O	173.79114768
4832880	48	Texas	NORDHEIM ISD	O	O	104.74619998
4832910	48	Texas	NORMANGEE ISD	O	O	177.09112166
4832940	48	Texas	NORTH EAST ISD	O	O	132.09253402
4832970	48	Texas	NORTH HOPKINS ISD	O	O	90.818802249
4833010	48	Texas	NORTH LAMAR ISD	O	O	392.72753387
4833030	48	Texas	NORTH ZULCH ISD	O	O	82.043317189
4833060	48	Texas	NORTH FOREST ISD	O	O	31.279458824
4833090	48	Texas	NORTHSIDE ISD	O	O	92.764363773
4833120	48	Texas	NORTHSIDE ISD	O	O	316.75215406
4833180	48	Texas	NORTHWEST ISD	O	O	229.64644817
4833210	48	Texas	NOVICE ISD	O	O	192.02287192
4833240	48	Texas	NUECES CANYON CISD	O	O	899.2372038
4833270	48	Texas	NURSERY ISD	O	O	53.00542628
4833340	48	Texas	OAKWOOD ISD	O	O	251.20275461
4833360	48	Texas	ODEM-EDROY ISD	O	O	111.02218118
4833390	48	Texas	O'DONNELL ISD	O	O	325.01173982
4833420	48	Texas	OGLESBY ISD	O	O	69.312885233
4833570	48	Texas	OLFEN ISD	O	O	21.834724717
4833630	48	Texas	OLNEY ISD	O	O	359.79229981
4833660	48	Texas	OLTON ISD	O	O	347.60881518
4833690	48	Texas	ONALASKA ISD	O	O	48.86561598
4833720	48	Texas	ORANGE GROVE ISD	O	O	179.06092383
4833780	48	Texas	ORANGEFIELD ISD	O	O	60.357095477
4833840	48	Texas	ORE CITY ISD	O	O	67.529149556
4833870	48	Texas	OVERTON ISD	O	O	20.128450788
4833900	48	Texas	PADUCAH ISD	O	O	801.35663833
4833960	48	Texas	PAINT CREEK ISD	O	O	228.30532033
4833980	48	Texas	PAINT ROCK ISD	O	O	309.86346462
4834020	48	Texas	PALACIOS ISD	O	O	284.28538395
4834050	48	Texas	PALESTINE ISD	O	O	218.51966534
4834110	48	Texas	PALMER ISD	O	O	55.04289904
4834140	48	Texas	PALO PINTO ISD	O	O	171.94437349
